Datetime,Open,High,Low,Close,Volume,Adj Close,Prediction,pointpos,Prediction_plot,Portfolio Value,Cumulative Returns,Drawdown
2024-09-24 04:34:00+00:00,63084.27,63084.28,63070.13,63070.14,205090,624,0,63070.1305,1,10062.125048420701,0.00621250484206981,0.0
2024-09-24 04:35:00+00:00,63070.13,63070.14,63054.03,63054.03,429689,989,0,63054.0305,1,10062.125048420701,0.00621250484206981,0.0
2024-09-24 04:36:00+00:00,63054.03,63054.03,63050.04,63050.05,83009,337,0,63050.0405,1,10062.125048420701,0.00621250484206981,0.0
2024-09-24 04:37:00+00:00,63050.04,63050.05,63050.04,63050.04,68057,183,3,63050.0405,1,10063.377826081589,0.0063377826081585376,0.0
2024-09-24 04:38:00+00:00,63050.05,63055.0,63050.04,63054.99,162595,337,2,63050.0405,1,10063.840656948672,0.006384065694866825,0.0
2024-09-24 04:39:00+00:00,63054.99,63055.0,63054.99,63055.0,151339,99,1,63054.9905,1,10064.30191298703,0.006430191298702592,0.0
2024-09-24 04:40:00+00:00,63054.99,63057.89,63052.5,63057.89,532076,472,0,63052.5005,1,10064.30191298703,0.006430191298702592,0.0
2024-09-24 04:41:00+00:00,63057.89,63057.89,63053.25,63053.26,50332,276,0,63053.2505,1,10064.30191298703,0.006430191298702592,0.0
2024-09-24 04:42:00+00:00,63053.26,63053.26,63040.63,63040.63,213159,701,1,63040.6305,1,10064.870259382209,0.006487025938220592,0.0
2024-09-24 04:43:00+00:00,63040.64,63061.99,63040.64,63044.19,794150,1209,0,63040.6405,1,10064.870259382209,0.006487025938220592,0.0
2024-09-24 04:44:00+00:00,63044.18,63044.19,63020.0,63023.31,220691,1332,3,63020.0005,1,10069.76987857958,0.0069769878579577504,0.0
2024-09-24 04:45:00+00:00,63023.31,63023.32,63020.01,63023.31,48450,382,2,63020.0105,1,10074.671882931221,0.0074671882931216516,0.0
2024-09-24 04:46:00+00:00,63023.3,63032.24,63023.3,63032.23,74847,705,1,63023.300500000005,1,10078.149863325894,0.007814986332588925,0.0
2024-09-24 04:47:00+00:00,63032.23,63053.99,63032.23,63053.99,92416,896,0,63032.230500000005,1,10078.149863325894,0.007814986332588925,0.0
2024-09-24 04:48:00+00:00,63053.98,63053.99,62993.19,62993.19,1197102,2323,0,62993.1905,1,10078.149863325894,0.007814986332588925,0.0
2024-09-24 04:49:00+00:00,62993.19,62993.2,62900.0,62935.83,5543155,3038,3,62900.0005,1,10086.183773081959,0.008618377308195369,0.0
2024-09-24 04:50:00+00:00,62935.85,62970.0,62935.85,62969.99,585341,1614,2,62935.8505,1,10088.748166092138,0.00887481660921341,0.0
2024-09-24 04:51:00+00:00,62969.99,62970.0,62969.99,62969.99,97996,183,1,62969.9905,1,10091.313211094355,0.009131321109435042,0.0
2024-09-24 04:52:00+00:00,62970.0,62986.0,62969.99,62986.0,224206,614,0,62969.9905,1,10091.313211094355,0.009131321109435042,0.0
2024-09-24 04:53:00+00:00,62985.99,62986.0,62978.05,62978.06,501004,298,3,62978.050500000005,1,10106.04525169116,0.010604525169115586,0.0
2024-09-24 04:54:00+00:00,62978.05,62995.82,62976.55,62995.82,323530,744,2,62976.550500000005,1,10117.945508514078,0.01179455085140746,0.0
2024-09-24 04:55:00+00:00,62995.82,63059.95,62995.82,63058.88,2295870,1259,1,62995.8205,1,10119.729738650338,0.011972973865033376,0.0
2024-09-24 04:56:00+00:00,63058.88,63070.33,63058.88,63070.0,1493398,681,0,63058.8805,1,10119.729738650338,0.011972973865033376,0.0
2024-09-24 04:57:00+00:00,63070.0,63084.83,63066.01,63066.01,2453953,1543,5,63066.0105,1,10128.064160990129,0.012806416099012452,0.0
2024-09-24 04:58:00+00:00,63066.01,63070.44,63066.01,63066.01,227424,325,4,63066.0105,1,10136.405447406089,0.013640544740608496,0.0
2024-09-24 04:59:00+00:00,63066.02,63090.5,63066.01,63088.0,2315850,1204,3,63066.0105,1,10141.217540722564,0.01412175407225602,0.0
2024-09-24 05:00:00+00:00,63088.0,63099.99,63045.94,63099.98,3157139,2676,2,63045.9405,1,10144.105618962949,0.014410561896294638,0.0
2024-09-24 05:01:00+00:00,63099.99,63117.96,63094.51,63117.95,411289,1405,1,63094.5105,1,10144.105618962949,0.014410561896294638,0.0
2024-09-24 05:02:00+00:00,63117.96,63127.55,63117.95,63117.95,394094,1480,0,63117.9505,1,10144.105618962949,0.014410561896294638,0.0
2024-09-24 05:03:00+00:00,63117.95,63117.96,63102.0,63111.14,266760,880,1,63102.0005,1,10144.105618962949,0.014410561896294638,0.0
2024-09-24 05:04:00+00:00,63111.14,63111.15,63111.14,63111.14,37925,162,0,63111.1405,1,10144.105618962949,0.014410561896294638,0.0
2024-09-24 05:05:00+00:00,63111.14,63111.15,63101.5,63107.42,277026,731,1,63101.5005,1,10151.273170251681,0.015127317025167786,0.0
2024-09-24 05:06:00+00:00,63107.43,63165.01,63107.42,63152.01,8361402,2226,0,63107.4205,1,10151.273170251681,0.015127317025167786,0.0
2024-09-24 05:07:00+00:00,63152.0,63152.0,63130.0,63130.0,227766,1188,0,63130.0005,1,10151.273170251681,0.015127317025167786,0.0
2024-09-24 05:08:00+00:00,63130.0,63131.83,63121.21,63121.22,510380,739,3,63121.2105,1,10158.929899884532,0.015892989988452788,0.0
2024-09-24 05:09:00+00:00,63121.22,63138.0,63121.21,63138.0,89119,365,2,63121.2105,1,10163.89045943367,0.01638904594336643,0.0
2024-09-24 05:10:00+00:00,63138.0,63171.65,63137.99,63168.83,335898,1133,1,63137.9905,1,10163.89045943367,0.01638904594336643,0.0
2024-09-24 05:11:00+00:00,63168.83,63168.83,63168.82,63168.83,91160,191,0,63168.8205,1,10163.89045943367,0.01638904594336643,0.0
2024-09-24 05:12:00+00:00,63168.83,63168.83,63143.0,63145.51,689378,618,3,63143.0005,1,10164.922211934281,0.016492221193427747,0.0
2024-09-24 05:13:00+00:00,63145.5,63148.0,63140.06,63148.0,312457,477,2,63140.0605,1,10165.553213629833,0.01655532136298299,0.0
2024-09-24 05:14:00+00:00,63147.99,63151.93,63147.99,63151.92,48049,167,1,63147.9905,1,10165.553213629833,0.01655532136298299,0.0
2024-09-24 05:15:00+00:00,63151.93,63151.93,63151.92,63151.92,212902,128,0,63151.9205,1,10165.553213629833,0.01655532136298299,0.0
2024-09-24 05:16:00+00:00,63151.92,63160.0,63150.0,63150.01,290232,568,1,63150.0005,1,10166.195502638535,0.01661955026385309,0.0
2024-09-24 05:17:00+00:00,63150.0,63163.47,63150.0,63154.0,210689,817,0,63150.0005,1,10166.195502638535,0.01661955026385309,0.0
2024-09-24 05:18:00+00:00,63154.0,63154.0,63132.76,63146.48,417610,1379,1,63132.7605,1,10166.905485557085,0.016690548555708062,0.0
2024-09-24 05:19:00+00:00,63146.48,63150.9,63146.48,63150.89,83488,216,0,63146.480500000005,1,10166.905485557085,0.016690548555708062,0.0
2024-09-24 05:20:00+00:00,63150.89,63151.5,63119.9,63119.91,454350,1698,0,63119.9005,1,10166.905485557085,0.016690548555708062,0.0
2024-09-24 05:21:00+00:00,63119.91,63119.91,63104.0,63108.25,228752,1618,2,63104.0005,1,10169.763446335806,0.01697634463358022,0.0
2024-09-24 05:22:00+00:00,63108.24,63112.92,63107.1,63112.92,124206,561,1,63107.1005,1,10171.86949384943,0.017186949384942585,0.0
2024-09-24 05:23:00+00:00,63112.91,63126.0,63112.91,63125.99,175826,552,0,63112.910500000005,1,10171.86949384943,0.017186949384942585,0.0
2024-09-24 05:24:00+00:00,63125.99,63126.0,63109.44,63110.78,496139,673,4,63109.4405,1,10181.17250527133,0.018117250527132533,0.0
2024-09-24 05:25:00+00:00,63110.79,63123.84,63110.79,63123.49,108941,231,3,63110.7905,1,10188.43215733528,0.018843215733527652,0.0
2024-09-24 05:26:00+00:00,63123.5,63135.99,63123.49,63135.25,263717,302,2,63123.4905,1,10193.797866178304,0.019379786617829797,0.0
2024-09-24 05:27:00+00:00,63135.26,63161.61,63135.25,63161.0,322498,391,0,63135.2505,1,10193.797866178304,0.019379786617829797,0.0
2024-09-24 05:28:00+00:00,63160.99,63168.5,63156.03,63168.5,403070,505,0,63156.0305,1,10193.797866178304,0.019379786617829797,0.0
2024-09-24 05:29:00+00:00,63168.5,63168.5,63168.49,63168.49,96815,136,1,63168.4905,1,10195.647220556513,0.01956472205565074,0.0
2024-09-24 05:30:00+00:00,63168.5,63200.0,63168.5,63179.95,2262392,2528,0,63168.5005,1,10195.647220556513,0.01956472205565074,0.0
2024-09-24 05:31:00+00:00,63179.94,63179.94,63168.49,63168.49,209391,739,0,63168.4905,1,10195.647220556513,0.01956472205565074,0.0
2024-09-24 05:32:00+00:00,63168.5,63168.5,63137.5,63137.51,824162,1774,2,63137.5005,1,10198.242255597243,0.01982422555972385,0.0
2024-09-24 05:33:00+00:00,63137.5,63142.0,63137.5,63139.96,349485,816,1,63137.5005,1,10200.442131231013,0.020044213123100896,0.0
2024-09-24 05:34:00+00:00,63139.96,63155.78,63139.96,63153.58,815254,1203,0,63139.9605,1,10200.442131231013,0.020044213123100896,0.0
2024-09-24 05:35:00+00:00,63153.57,63153.57,63133.01,63133.02,774543,1419,0,63133.0105,1,10200.442131231013,0.020044213123100896,0.0
2024-09-24 05:36:00+00:00,63133.01,63133.02,63132.5,63132.51,318276,374,0,63132.5005,1,10200.442131231013,0.020044213123100896,0.0
2024-09-24 05:37:00+00:00,63132.51,63132.51,63132.5,63132.5,132966,353,1,63132.5005,1,10200.68610489938,0.020068610489937466,0.0
2024-09-24 05:38:00+00:00,63132.51,63148.0,63132.5,63134.01,194809,1671,0,63132.5005,1,10200.68610489938,0.020068610489937466,0.0
2024-09-24 05:39:00+00:00,63134.0,63134.0,63132.64,63132.65,51896,197,0,63132.6405,1,10200.68610489938,0.020068610489937466,0.0
2024-09-24 05:40:00+00:00,63132.65,63132.65,63112.92,63112.92,169686,1324,3,63112.9205,1,10205.061319560016,0.02050613195600115,0.0
2024-09-24 05:41:00+00:00,63112.92,63120.0,63112.92,63119.99,172150,586,2,63112.9205,1,10208.294862949222,0.02082948629492165,0.0
2024-09-24 05:42:00+00:00,63120.0,63141.98,63119.99,63138.0,158050,1619,1,63119.9905,1,10208.616610657058,0.020861661065705084,0.0
2024-09-24 05:43:00+00:00,63137.99,63140.0,63137.69,63139.99,46441,250,0,63137.6905,1,10208.616610657058,0.020861661065705084,0.0
2024-09-24 05:44:00+00:00,63139.99,63140.0,63132.93,63132.93,222005,1007,3,63132.9305,1,10212.993839017132,0.0212993839017126,0.0
2024-09-24 05:45:00+00:00,63132.93,63138.0,63131.65,63137.1,99084,730,2,63131.6505,1,10216.698120001109,0.0216698120001102,0.0
2024-09-24 05:46:00+00:00,63137.1,63146.0,63136.0,63141.99,97207,1079,1,63136.0005,1,10219.612230455044,0.02196122304550374,0.0
2024-09-24 05:47:00+00:00,63141.99,63160.0,63141.99,63160.0,146247,833,0,63141.9905,1,10219.612230455044,0.02196122304550374,0.0
2024-09-24 05:48:00+00:00,63159.99,63160.0,63159.99,63159.99,166978,175,5,63159.9905,1,10227.445218206885,0.02274452182068787,0.0
2024-09-24 05:49:00+00:00,63160.0,63180.17,63159.99,63180.17,994326,605,1,63159.9905,1,10227.752785374156,0.0227752785374149,0.0
2024-09-24 05:50:00+00:00,63180.17,63182.08,63180.16,63182.07,213598,219,3,63180.160500000005,1,10232.015018802706,0.023201501880269815,0.0
2024-09-24 05:51:00+00:00,63182.07,63200.0,63182.07,63182.99,400707,1385,2,63182.0705,1,10236.129979199923,0.023612997919991496,0.0
2024-09-24 05:52:00+00:00,63183.0,63196.0,63183.0,63196.0,193216,515,1,63183.0005,1,10238.138460935192,0.02381384609351822,0.0
2024-09-24 05:53:00+00:00,63195.99,63209.99,63195.99,63208.4,608560,993,2,63195.9905,1,10240.817516411109,0.024081751641109816,0.0
2024-09-24 05:54:00+00:00,63208.4,63224.0,63208.4,63223.99,564046,975,1,63208.4005,1,10240.971394340051,0.024097139434004156,0.0
2024-09-24 05:55:00+00:00,63223.99,63224.95,63220.84,63224.94,528773,299,0,63220.8405,1,10240.971394340051,0.024097139434004156,0.0
2024-09-24 05:56:00+00:00,63224.95,63224.95,63221.34,63221.34,97243,275,0,63221.3405,1,10240.971394340051,0.024097139434004156,0.0
2024-09-24 05:57:00+00:00,63221.35,63226.33,63202.0,63202.0,819156,1186,5,63202.0005,1,10248.028042930659,0.024802804293064806,0.0
2024-09-24 05:58:00+00:00,63202.0,63214.0,63202.0,63213.99,79345,541,4,63202.0005,1,10253.144438289264,0.025314443828925226,0.0
2024-09-24 05:59:00+00:00,63214.0,63216.0,63213.99,63215.99,117819,249,3,63213.9905,1,10257.938841565965,0.025793884156595226,0.0
2024-09-24 06:00:00+00:00,63216.0,63225.78,63215.99,63221.99,137999,881,2,63215.9905,1,10261.761515276605,0.026176151527659286,0.0
2024-09-24 06:01:00+00:00,63222.0,63241.65,63222.0,63241.65,182388,1557,1,63222.0005,1,10262.394339845692,0.02623943398456796,0.0
2024-09-24 06:02:00+00:00,63241.64,63245.55,63241.64,63245.55,214147,552,0,63241.6405,1,10262.394339845692,0.02623943398456796,0.0
2024-09-24 06:03:00+00:00,63245.55,63245.55,63232.88,63232.88,282298,827,5,63232.8805,1,10269.066296449773,0.026906629644976032,0.0
2024-09-24 06:04:00+00:00,63232.88,63239.75,63230.31,63239.75,236921,1088,4,63230.3105,1,10274.62629360331,0.02746262936032995,0.0
2024-09-24 06:05:00+00:00,63239.75,63246.0,63239.75,63246.0,140655,332,3,63239.7505,1,10279.173407886552,0.027917340788653933,0.0
2024-09-24 06:06:00+00:00,63245.99,63255.44,63245.99,63255.43,116184,694,2,63245.9905,1,10282.18945660285,0.028218945660283712,0.0
2024-09-24 06:07:00+00:00,63255.44,63255.44,63255.43,63255.44,51993,190,1,63255.4305,1,10285.204764288956,0.028520476428894215,0.0
2024-09-24 06:08:00+00:00,63255.44,63274.0,63255.43,63273.99,301945,1556,0,63255.4305,1,10285.204764288956,0.028520476428894215,0.0
2024-09-24 06:09:00+00:00,63273.99,63274.0,63253.0,63253.01,445916,962,0,63253.0005,1,10285.204764288956,0.028520476428894215,0.0
2024-09-24 06:10:00+00:00,63253.01,63253.01,63234.11,63234.12,276469,1181,2,63234.1105,1,10290.06482905078,0.02900648290507668,0.0
2024-09-24 06:11:00+00:00,63234.11,63245.99,63234.11,63245.98,194500,907,1,63234.1105,1,10292.996667061978,0.02929966670619666,0.0
2024-09-24 06:12:00+00:00,63245.98,63264.0,63245.98,63264.0,202802,1244,0,63245.980500000005,1,10292.996667061978,0.02929966670619666,0.0
2024-09-24 06:13:00+00:00,63263.99,63265.54,63260.0,63260.01,160537,487,1,63260.0005,1,10299.077116392416,0.029907711639240553,0.0
2024-09-24 06:14:00+00:00,63260.01,63300.0,63260.0,63297.38,739398,2759,0,63260.0005,1,10299.077116392416,0.029907711639240553,0.0
2024-09-24 06:15:00+00:00,63297.39,63297.39,63289.5,63295.84,320590,958,4,63289.5005,1,10307.316919595505,0.0307316919595495,0.0
2024-09-24 06:16:00+00:00,63295.84,63300.0,63289.5,63299.99,499484,1135,3,63289.5005,1,10314.887018162535,0.03148870181625263,0.0
2024-09-24 06:17:00+00:00,63299.99,63312.0,63299.99,63312.0,149555,1054,0,63299.9905,1,10314.887018162535,0.03148870181625263,0.0
2024-09-24 06:18:00+00:00,63311.99,63326.0,63311.99,63326.0,230735,1268,0,63311.9905,1,10314.887018162535,0.03148870181625263,0.0
2024-09-24 06:19:00+00:00,63325.99,63349.69,63325.99,63346.48,581826,2132,0,63325.9905,1,10314.887018162535,0.03148870181625263,0.0
2024-09-24 06:20:00+00:00,63346.48,63349.68,63336.22,63337.99,488911,1609,0,63336.2205,1,10314.887018162535,0.03148870181625263,0.0
2024-09-24 06:21:00+00:00,63338.0,63394.0,63324.01,63393.99,4557574,3346,0,63324.0105,1,10314.887018162535,0.03148870181625263,0.0
2024-09-24 06:22:00+00:00,63393.99,63393.99,63367.32,63372.49,681815,1857,0,63367.3205,1,10314.887018162535,0.03148870181625263,0.0
2024-09-24 06:23:00+00:00,63372.5,63372.5,63316.01,63320.0,630225,1579,0,63316.0105,1,10314.887018162535,0.03148870181625263,0.0
2024-09-24 06:24:00+00:00,63320.0,63329.91,63314.0,63314.01,371125,913,0,63314.0005,1,10314.887018162535,0.03148870181625263,0.0
2024-09-24 06:25:00+00:00,63314.0,63314.03,63300.0,63300.01,419773,941,1,63300.0005,1,10316.091236219756,0.03160912362197488,0.0
2024-09-24 06:26:00+00:00,63300.0,63322.0,63300.0,63307.4,583081,1684,0,63300.0005,1,10316.091236219756,0.03160912362197488,0.0
2024-09-24 06:27:00+00:00,63307.4,63307.4,63294.34,63294.35,382039,993,0,63294.3405,1,10316.091236219756,0.03160912362197488,0.0
2024-09-24 06:28:00+00:00,63294.34,63294.35,63268.35,63276.84,287616,1149,0,63268.3505,1,10316.091236219756,0.03160912362197488,0.0
2024-09-24 06:29:00+00:00,63276.84,63276.85,63274.6,63274.61,69993,462,0,63274.6005,1,10316.091236219756,0.03160912362197488,0.0
2024-09-24 06:30:00+00:00,63274.6,63284.0,63268.38,63268.38,398956,1178,3,63268.3805,1,10324.093871309728,0.03240938713097208,0.0
2024-09-24 06:31:00+00:00,63268.39,63289.38,63268.38,63284.64,233473,835,2,63268.3805,1,10329.448041940333,0.032944804194032784,0.0
2024-09-24 06:32:00+00:00,63284.65,63297.98,63284.64,63297.98,143626,527,1,63284.6405,1,10332.62693718876,0.03326269371887536,0.0
2024-09-24 06:33:00+00:00,63297.97,63326.0,63297.97,63317.46,1176806,1296,0,63297.9705,1,10332.62693718876,0.03326269371887536,0.0
2024-09-24 06:34:00+00:00,63317.25,63317.25,63283.99,63284.14,995939,1311,0,63283.9905,1,10332.62693718876,0.03326269371887536,0.0
2024-09-24 06:35:00+00:00,63284.14,63284.14,63276.0,63276.0,95838,625,2,63276.0005,1,10333.784695659342,0.0333784695659336,0.0
2024-09-24 06:36:00+00:00,63276.0,63286.0,63276.0,63280.72,183823,963,1,63276.0005,1,10334.171718274267,0.033417171827426095,0.0
2024-09-24 06:37:00+00:00,63280.72,63283.09,63280.72,63283.09,95812,288,0,63280.7205,1,10334.171718274267,0.033417171827426095,0.0
2024-09-24 06:38:00+00:00,63283.08,63283.09,63274.93,63277.99,180896,929,4,63274.9305,1,10346.911831159372,0.03469118311593644,0.0
2024-09-24 06:39:00+00:00,63278.0,63280.74,63278.0,63280.73,84359,412,1,63278.0005,1,10351.367426842278,0.03513674268422706,0.0
2024-09-24 06:40:00+00:00,63280.74,63307.99,63280.73,63307.98,174854,1069,2,63280.730500000005,1,10359.219085730098,0.03592190857300892,0.0
2024-09-24 06:41:00+00:00,63307.99,63371.7,63307.98,63335.02,2934630,3555,1,63307.980500000005,1,10362.650621970532,0.03626506219705239,0.0
2024-09-24 06:42:00+00:00,63335.03,63359.0,63320.01,63356.0,1232807,3258,2,63320.0105,1,10358.72676332382,0.03587267633238134,-0.00037865395542638873
2024-09-24 06:43:00+00:00,63356.01,63356.01,63326.0,63331.13,464568,1362,1,63326.0005,1,10358.8707001137,0.03588707001136937,-0.00036476399665705587
2024-09-24 06:44:00+00:00,63331.13,63336.0,63331.12,63332.01,75934,776,0,63331.120500000005,1,10358.8707001137,0.03588707001136937,-0.00036476399665705587
2024-09-24 06:45:00+00:00,63332.01,63332.01,63293.7,63301.99,1325219,1818,2,63293.7005,1,10367.383362256232,0.036738336225622614,0.0
2024-09-24 06:46:00+00:00,63302.0,63340.0,63302.0,63338.0,280591,2036,2,63302.0005,1,10369.349200681518,0.03693492006815102,0.0
2024-09-24 06:47:00+00:00,63338.0,63355.78,63337.99,63354.01,628051,547,0,63337.9905,1,10369.349200681518,0.03693492006815102,0.0
2024-09-24 06:48:00+00:00,63354.0,63354.01,63350.0,63350.01,142040,576,0,63350.0005,1,10369.349200681518,0.03693492006815102,0.0
2024-09-24 06:49:00+00:00,63350.01,63350.01,63340.96,63340.97,239902,545,0,63340.9605,1,10369.349200681518,0.03693492006815102,0.0
2024-09-24 06:50:00+00:00,63340.96,63340.97,63336.49,63336.5,102132,470,0,63336.4905,1,10369.349200681518,0.03693492006815102,0.0
2024-09-24 06:51:00+00:00,63336.49,63336.5,63302.04,63303.48,218343,1626,0,63302.0405,1,10369.349200681518,0.03693492006815102,0.0
2024-09-24 06:52:00+00:00,63303.47,63303.48,63294.0,63294.0,117723,461,1,63294.0005,1,10369.634261944973,0.03696342619449666,0.0
2024-09-24 06:53:00+00:00,63294.0,63295.74,63294.0,63295.74,162332,219,0,63294.0005,1,10369.634261944973,0.03696342619449666,0.0
2024-09-24 06:54:00+00:00,63295.74,63295.75,63294.8,63294.8,415746,360,2,63294.800500000005,1,10372.063871898787,0.03720638718987801,0.0
2024-09-24 06:55:00+00:00,63294.8,63309.64,63294.8,63309.63,258705,756,1,63294.800500000005,1,10372.063871898787,0.03720638718987801,0.0
2024-09-24 06:56:00+00:00,63309.64,63309.64,63309.63,63309.63,54048,285,0,63309.6305,1,10372.063871898787,0.03720638718987801,0.0
2024-09-24 06:57:00+00:00,63309.64,63309.64,63305.47,63305.47,229167,468,0,63305.4705,1,10372.063871898787,0.03720638718987801,0.0
2024-09-24 06:58:00+00:00,63305.48,63305.48,63287.87,63302.0,326036,1593,2,63287.870500000005,1,10377.862540825936,0.03778625408259284,0.0
2024-09-24 06:59:00+00:00,63302.0,63305.43,63296.9,63305.43,113482,814,1,63296.9005,1,10383.101846313708,0.03831018463137004,0.0
2024-09-24 07:00:00+00:00,63305.43,63340.0,63305.43,63337.39,1379192,1673,0,63305.4305,1,10383.101846313708,0.03831018463137004,0.0
2024-09-24 07:01:00+00:00,63337.39,63337.39,63300.0,63325.39,549345,3454,4,63300.0005,1,10394.351435422841,0.03943514354228328,0.0
2024-09-24 07:02:00+00:00,63325.39,63336.91,63322.5,63336.91,229241,1031,3,63322.5005,1,10403.720593524306,0.040372059352429934,0.0
2024-09-24 07:03:00+00:00,63336.9,63353.91,63336.9,63353.91,276667,1247,0,63336.9005,1,10403.720593524306,0.040372059352429934,0.0
2024-09-24 07:04:00+00:00,63353.9,63374.89,63350.74,63366.33,1265578,1543,3,63350.7405,1,10408.138777774075,0.04081387777740697,0.0
2024-09-24 07:05:00+00:00,63366.34,63394.0,63366.33,63394.0,381573,1013,0,63366.3305,1,10408.138777774075,0.04081387777740697,0.0
2024-09-24 07:06:00+00:00,63393.99,63438.22,63386.0,63386.0,2733432,4180,3,63386.0005,1,10411.95976962336,0.041195976962335346,0.0
