Datetime,Open,High,Low,Close,Volume,Adj Close,Prediction,pointpos,Prediction_plot,Portfolio Value,Cumulative Returns,Drawdown
2024-09-19 17:07:00+00:00,63704.0,63726.0,63600.0,63725.99,2586443,8601,0,63600.0005,1,10385.89568862159,0.035863102471831665,-0.00020050590872699954
2024-09-19 17:08:00+00:00,63725.99,63725.99,63624.0,63657.52,1889421,6231,2,63624.0005,1,10382.952414076452,0.03556954767471443,-0.00048384058581453043
2024-09-19 17:09:00+00:00,63657.52,63687.21,63632.0,63682.3,1399290,3870,0,63632.0005,1,10382.952414076452,0.03556954767471443,-0.00048384058581453043
2024-09-19 17:10:00+00:00,63682.29,63682.3,63594.93,63639.48,1263218,5250,1,63594.9305,1,10386.95291805909,0.03596854787567416,-9.873159012774288e-05
2024-09-19 17:11:00+00:00,63639.47,63674.0,63636.0,63664.0,1714718,3725,1,63636.0005,1,10362.48001441325,0.033527682045984664,-0.0024546185947375327
2024-09-19 17:12:00+00:00,63664.0,63664.01,63514.0,63514.0,4557009,4753,0,63514.0005,1,10362.48001441325,0.033527682045984664,-0.0024546185947375327
2024-09-19 17:13:00+00:00,63514.01,63519.97,63428.28,63477.98,3799011,7117,0,63428.2805,1,10362.48001441325,0.033527682045984664,-0.0024546185947375327
2024-09-19 17:14:00+00:00,63477.99,63477.99,63428.0,63428.0,901395,4654,2,63428.0005,1,10378.446546099707,0.03512014374060479,-0.0009175985070043809
2024-09-19 17:15:00+00:00,63428.01,63480.0,63366.72,63459.35,1962688,10817,1,63366.7205,1,10389.302649758665,0.036202904202877084,0.0
2024-09-19 17:16:00+00:00,63459.36,63525.74,63440.63,63525.73,992792,4670,2,63440.6305,1,10383.406859808298,0.035614872948509735,-0.0005674865916534348
2024-09-19 17:17:00+00:00,63525.73,63540.0,63468.0,63495.98,1196009,3479,0,63468.0005,1,10383.406859808298,0.035614872948509735,-0.0005674865916534348
2024-09-19 17:18:00+00:00,63495.99,63500.0,63474.11,63489.68,872642,2909,1,63474.1105,1,10393.270246546346,0.036598622323014585,0.0
2024-09-19 17:19:00+00:00,63489.67,63550.0,63488.92,63549.99,465860,2777,0,63488.9205,1,10393.270246546346,0.036598622323014585,0.0
2024-09-19 17:20:00+00:00,63550.0,63569.99,63500.01,63503.55,1571378,3622,0,63500.0105,1,10393.270246546346,0.036598622323014585,0.0
2024-09-19 17:21:00+00:00,63503.55,63518.0,63406.16,63425.89,2950740,5522,0,63406.160500000005,1,10393.270246546346,0.036598622323014585,0.0
2024-09-19 17:22:00+00:00,63425.89,63435.99,63368.3,63372.02,1229894,3976,0,63368.300500000005,1,10393.270246546346,0.036598622323014585,0.0
2024-09-19 17:23:00+00:00,63372.01,63401.9,63324.51,63324.52,2103636,6730,2,63324.5105,1,10404.112483210547,0.03767999972612257,0.0
2024-09-19 17:24:00+00:00,63324.53,63341.68,63279.35,63341.67,1754791,5956,1,63279.3505,1,10412.146138489195,0.038481256288928734,0.0
2024-09-19 17:25:00+00:00,63341.67,63406.28,63341.67,63390.58,2091720,4565,0,63341.6705,1,10412.146138489195,0.038481256288928734,0.0
2024-09-19 17:26:00+00:00,63390.58,63390.59,63318.0,63318.01,1194446,5416,0,63318.0005,1,10412.146138489195,0.038481256288928734,0.0
2024-09-19 17:27:00+00:00,63318.0,63330.43,63289.78,63312.0,868210,2923,0,63289.7805,1,10412.146138489195,0.038481256288928734,0.0
2024-09-19 17:28:00+00:00,63312.0,63318.0,63290.01,63307.4,597391,2241,2,63290.0105,1,10438.301747476517,0.04108995091526979,0.0
2024-09-19 17:29:00+00:00,63307.4,63388.0,63307.4,63388.0,1446863,2249,1,63307.4005,1,10451.217062773649,0.04237809196484199,0.0
2024-09-19 17:30:00+00:00,63387.99,63483.26,63374.81,63466.43,4809688,5118,0,63374.8105,1,10451.217062773649,0.04237809196484199,0.0
2024-09-19 17:31:00+00:00,63466.43,63466.43,63440.0,63459.33,529816,2495,1,63440.0005,1,10452.315555584852,0.04248765287374856,0.0
2024-09-19 17:32:00+00:00,63459.32,63490.0,63459.32,63466.0,659016,2838,0,63459.3205,1,10452.315555584852,0.04248765287374856,0.0
2024-09-19 17:33:00+00:00,63466.0,63466.01,63388.0,63388.0,938324,3598,3,63388.0005,1,10487.271483751514,0.045974069191232925,0.0
2024-09-19 17:34:00+00:00,63388.0,63467.98,63366.0,63462.34,802881,3354,0,63366.0005,1,10487.271483751514,0.045974069191232925,0.0
2024-09-19 17:35:00+00:00,63462.34,63559.96,63458.0,63541.07,10998275,4603,1,63458.0005,1,10496.996060876554,0.04694397404421591,0.0
2024-09-19 17:36:00+00:00,63541.08,63600.0,63541.08,63599.99,1271994,5793,0,63541.0805,1,10496.996060876554,0.04694397404421591,0.0
2024-09-19 17:37:00+00:00,63599.99,63610.0,63574.0,63580.0,1165054,4593,5,63574.0005,1,10536.948374131847,0.05092871723828574,0.0
2024-09-19 17:38:00+00:00,63580.0,63636.0,63564.0,63635.99,1097529,5467,4,63564.0005,1,10567.746549780384,0.0540004497815576,0.0
2024-09-19 17:39:00+00:00,63635.98,63728.57,63635.98,63715.99,2395467,7990,1,63635.980500000005,1,10577.369576195233,0.05496022622223329,0.0
2024-09-19 17:40:00+00:00,63715.99,63822.81,63680.0,63774.01,4402914,11896,2,63680.0005,1,10585.327397763389,0.0557539193215717,0.0
2024-09-19 17:41:00+00:00,63774.0,63803.13,63736.0,63792.95,1371736,6269,1,63736.0005,1,10590.146079257676,0.05623452248880412,0.0
2024-09-19 17:42:00+00:00,63792.95,63822.0,63761.94,63821.99,4996949,4347,0,63761.9405,1,10590.146079257676,0.05623452248880412,0.0
2024-09-19 17:43:00+00:00,63821.99,63822.0,63748.0,63800.0,2939130,6793,1,63748.0005,1,10593.454254984315,0.0565644716115814,0.0
2024-09-19 17:44:00+00:00,63800.0,63839.0,63799.8,63819.93,1803101,4823,0,63799.800500000005,1,10593.454254984315,0.0565644716115814,0.0
2024-09-19 17:45:00+00:00,63819.93,63825.98,63781.64,63787.46,4033981,3704,1,63781.6405,1,10601.512177347926,0.05736814851237981,0.0
2024-09-19 17:46:00+00:00,63787.47,63850.0,63787.46,63835.98,2865414,7102,0,63787.4605,1,10601.512177347926,0.05736814851237981,0.0
2024-09-19 17:47:00+00:00,63835.98,63845.99,63800.0,63805.91,925350,3026,1,63800.0005,1,10608.651750755163,0.05808023159906517,0.0
2024-09-19 17:48:00+00:00,63805.9,63850.0,63789.5,63848.88,2666785,3398,0,63789.5005,1,10608.651750755163,0.05808023159906517,0.0
2024-09-19 17:49:00+00:00,63848.88,63848.89,63781.2,63814.99,2122625,4172,0,63781.2005,1,10608.651750755163,0.05808023159906517,0.0
2024-09-19 17:50:00+00:00,63814.98,63820.0,63792.0,63800.0,1101986,3581,1,63792.0005,1,10609.797418632323,0.05819449763034612,0.0
2024-09-19 17:51:00+00:00,63800.0,63829.47,63792.48,63806.89,1732305,2851,0,63792.480500000005,1,10609.797418632323,0.05819449763034612,0.0
2024-09-19 17:52:00+00:00,63806.88,63806.88,63714.41,63782.02,3092161,8214,0,63714.410500000005,1,10609.797418632323,0.05819449763034612,0.0
2024-09-19 17:53:00+00:00,63782.02,63782.03,63740.0,63755.96,880313,2267,0,63740.0005,1,10609.797418632323,0.05819449763034612,0.0
2024-09-19 17:54:00+00:00,63755.96,63762.0,63666.01,63725.12,3215020,5249,1,63666.0105,1,10610.738105058887,0.0582883193275292,0.0
2024-09-19 17:55:00+00:00,63725.13,63735.99,63718.01,63730.77,686259,2182,0,63718.0105,1,10610.738105058887,0.0582883193275292,0.0
2024-09-19 17:56:00+00:00,63730.77,63730.78,63690.0,63726.0,876657,4018,1,63690.0005,1,10616.484214527638,0.058861421827293814,0.0
2024-09-19 17:57:00+00:00,63726.0,63780.0,63725.99,63760.51,715534,3245,0,63725.9905,1,10616.484214527638,0.058861421827293814,0.0
2024-09-19 17:58:00+00:00,63760.51,63760.52,63741.53,63748.0,440677,1274,0,63741.5305,1,10616.484214527638,0.058861421827293814,0.0
2024-09-19 17:59:00+00:00,63748.0,63751.0,63690.0,63709.22,1459948,3784,0,63690.0005,1,10616.484214527638,0.058861421827293814,0.0
2024-09-19 18:00:00+00:00,63709.22,63710.55,63694.0,63699.99,610302,2263,0,63694.0005,1,10616.484214527638,0.058861421827293814,0.0
2024-09-19 18:01:00+00:00,63699.99,63710.55,63582.35,63622.55,3805180,5343,3,63582.3505,1,10639.086307446858,0.061115697702537775,0.0
2024-09-19 18:02:00+00:00,63622.55,63673.45,63608.89,63660.32,880006,3849,2,63608.8905,1,10655.410855462189,0.06274386704494095,0.0
2024-09-19 18:03:00+00:00,63660.32,63750.0,63660.31,63745.39,1935408,3536,2,63660.3105,1,10655.5111489346,0.06275387006351574,0.0
2024-09-19 18:04:00+00:00,63745.38,63776.99,63742.7,63758.0,1193944,3651,0,63742.7005,1,10655.5111489346,0.06275387006351574,0.0
2024-09-19 18:05:00+00:00,63757.99,63758.0,63722.0,63745.99,1460540,4357,0,63722.0005,1,10655.5111489346,0.06275387006351574,0.0
2024-09-19 18:06:00+00:00,63745.99,63753.99,63724.79,63734.99,844608,2516,2,63724.7905,1,10640.972772926203,0.06130384902262853,-0.0013643996806150882
2024-09-19 18:07:00+00:00,63735.0,63735.0,63640.0,63655.08,953803,3823,0,63640.0005,1,10640.972772926203,0.06130384902262853,-0.0013643996806150882
2024-09-19 18:08:00+00:00,63655.09,63686.0,63637.87,63648.03,3060168,2576,0,63637.870500000005,1,10640.972772926203,0.06130384902262853,-0.0013643996806150882
2024-09-19 18:09:00+00:00,63648.03,63648.04,63600.0,63635.82,2362503,3648,0,63600.0005,1,10640.972772926203,0.06130384902262853,-0.0013643996806150882
2024-09-19 18:10:00+00:00,63635.82,63635.82,63553.72,63605.22,1388723,6317,0,63553.7205,1,10640.972772926203,0.06130384902262853,-0.0013643996806150882
2024-09-19 18:11:00+00:00,63605.22,63617.04,63586.04,63591.04,543393,3521,3,63586.0405,1,10642.562450360992,0.06146239944994836,-0.0012152113955511397
2024-09-19 18:12:00+00:00,63591.05,63654.0,63585.71,63654.0,562717,3203,2,63585.7105,1,10633.624262837879,0.06057092711710843,-0.0020540437517077475
2024-09-19 18:13:00+00:00,63654.0,63659.99,63594.0,63605.24,1418394,3981,0,63594.0005,1,10633.624262837879,0.06057092711710843,-0.0020540437517077475
2024-09-19 18:14:00+00:00,63605.24,63612.0,63580.01,63600.54,730250,2862,0,63580.0105,1,10633.624262837879,0.06057092711710843,-0.0020540437517077475
2024-09-19 18:15:00+00:00,63600.53,63608.0,63518.0,63524.96,1683568,8273,1,63518.0005,1,10635.423736002844,0.06075040204265747,-0.0018851665256588576
2024-09-19 18:16:00+00:00,63524.95,63577.17,63524.95,63535.71,712128,6258,0,63524.9505,1,10635.423736002844,0.06075040204265747,-0.0018851665256588576
2024-09-19 18:17:00+00:00,63535.72,63548.0,63512.0,63531.49,738008,3418,0,63512.0005,1,10635.423736002844,0.06075040204265747,-0.0018851665256588576
2024-09-19 18:18:00+00:00,63531.5,63550.0,63500.0,63500.01,898287,5295,1,63500.0005,1,10643.124786496874,0.061518485441162785,-0.0011624371899760818
2024-09-19 18:19:00+00:00,63500.0,63546.0,63500.0,63545.99,570051,2531,0,63500.0005,1,10643.124786496874,0.061518485441162785,-0.0011624371899760818
2024-09-19 18:20:00+00:00,63546.0,63590.0,63510.0,63520.0,2415619,4006,0,63510.0005,1,10643.124786496874,0.061518485441162785,-0.0011624371899760818
2024-09-19 18:21:00+00:00,63519.99,63636.0,63519.99,63596.0,3506543,5494,1,63519.9905,1,10665.644109587492,0.0637645060619716,0.0
2024-09-19 18:22:00+00:00,63596.0,63730.56,63576.0,63730.56,3712299,7115,0,63576.0005,1,10665.644109587492,0.0637645060619716,0.0
2024-09-19 18:23:00+00:00,63730.56,63742.36,63646.5,63654.59,2042198,5035,1,63646.5005,1,10673.921326030386,0.06459005480243873,0.0
2024-09-19 18:24:00+00:00,63654.58,63704.0,63646.01,63703.99,691332,3812,0,63646.0105,1,10673.921326030386,0.06459005480243873,0.0
2024-09-19 18:25:00+00:00,63703.98,63708.0,63586.04,63621.56,1838367,6287,0,63586.0405,1,10673.921326030386,0.06459005480243873,0.0
2024-09-19 18:26:00+00:00,63621.55,63640.0,63610.23,63610.24,712471,2540,2,63610.230500000005,1,10675.894676780112,0.06478687184077225,0.0
2024-09-19 18:27:00+00:00,63610.24,63629.44,63610.23,63621.87,228641,1285,1,63610.230500000005,1,10675.91649107617,0.0647890475437709,0.0
2024-09-19 18:28:00+00:00,63621.88,63629.45,63573.35,63622.0,842284,3708,0,63573.3505,1,10675.91649107617,0.0647890475437709,0.0
2024-09-19 18:29:00+00:00,63622.01,63629.45,63594.0,63604.48,570497,2152,0,63594.0005,1,10675.91649107617,0.0647890475437709,0.0
2024-09-19 18:30:00+00:00,63604.49,63626.0,63577.36,63577.37,1242678,3649,2,63577.3605,1,10692.476768488556,0.06644072794308231,0.0
2024-09-19 18:31:00+00:00,63577.37,63660.0,63577.36,63655.92,2257417,4661,1,63577.3605,1,10695.847986888095,0.06677696478342354,0.0
2024-09-19 18:32:00+00:00,63655.91,63680.0,63632.0,63675.99,483899,2314,0,63632.0005,1,10695.847986888095,0.06677696478342354,0.0
2024-09-19 18:33:00+00:00,63675.99,63690.01,63652.0,63652.01,1934258,1258,1,63652.0005,1,10697.862742075917,0.066977911396229,0.0
2024-09-19 18:34:00+00:00,63652.0,63673.7,63652.0,63664.0,487873,1243,0,63652.0005,1,10697.862742075917,0.066977911396229,0.0
2024-09-19 18:35:00+00:00,63664.01,63664.01,63610.0,63661.99,1125283,2826,1,63610.0005,1,10699.423848552071,0.06713361222802638,0.0
2024-09-19 18:36:00+00:00,63662.0,63682.0,63640.0,63671.28,1717218,2784,0,63640.0005,1,10699.423848552071,0.06713361222802638,0.0
2024-09-19 18:37:00+00:00,63671.27,63671.28,63596.0,63596.01,1650610,2843,2,63596.0005,1,10725.664317689343,0.06975077059219426,0.0
2024-09-19 18:38:00+00:00,63596.01,63643.83,63578.0,63643.78,621262,3434,1,63578.0005,1,10743.8988863962,0.07156944059228065,0.0
2024-09-19 18:39:00+00:00,63643.77,63751.98,63643.77,63751.98,1338877,4098,1,63643.7705,1,10736.82414338036,0.07086382352570353,-0.0006584893520171483
2024-09-19 18:40:00+00:00,63751.97,63772.92,63708.0,63710.0,820396,2716,0,63708.0005,1,10736.82414338036,0.07086382352570353,-0.0006584893520171483
2024-09-19 18:41:00+00:00,63710.0,63724.0,63688.0,63705.24,772111,3629,2,63688.0005,1,10738.091557451138,0.0709902322159921,-0.0005405234176594266
2024-09-19 18:42:00+00:00,63705.23,63723.99,63700.0,63707.53,763473,2948,1,63700.0005,1,10738.973089333562,0.07107815398779027,-0.00045847388501352903
2024-09-19 18:43:00+00:00,63707.54,63739.96,63700.4,63712.76,684694,2787,0,63700.4005,1,10738.973089333562,0.07107815398779027,-0.00045847388501352903
2024-09-19 18:44:00+00:00,63712.76,63737.01,63704.0,63704.0,304863,1575,0,63704.0005,1,10738.973089333562,0.07107815398779027,-0.00045847388501352903
2024-09-19 18:45:00+00:00,63704.0,63704.04,63648.0,63649.32,725043,3313,0,63648.0005,1,10738.973089333562,0.07107815398779027,-0.00045847388501352903
2024-09-19 18:46:00+00:00,63649.31,63662.0,63626.01,63636.0,805529,2707,1,63626.0105,1,10739.985626867912,0.0711791419336687,-0.0003642308597340796
2024-09-19 18:47:00+00:00,63636.01,63684.73,63636.01,63642.0,734363,1438,0,63636.0105,1,10739.985626867912,0.0711791419336687,-0.0003642308597340796
2024-09-19 18:48:00+00:00,63642.01,63642.7,63580.01,63606.0,636039,3265,0,63580.0105,1,10739.985626867912,0.0711791419336687,-0.0003642308597340796
2024-09-19 18:49:00+00:00,63605.99,63613.99,63588.0,63588.56,572721,1963,1,63588.0005,1,10742.736976573924,0.07145355463026237,-0.00010814601240780045
2024-09-19 18:50:00+00:00,63588.56,63619.77,63585.15,63604.85,1190118,2621,0,63585.1505,1,10742.736976573924,0.07145355463026237,-0.00010814601240780045
2024-09-19 18:51:00+00:00,63604.84,63604.84,63514.01,63561.99,1485943,5242,0,63514.0105,1,10742.736976573924,0.07145355463026237,-0.00010814601240780045
2024-09-19 18:52:00+00:00,63561.99,63584.23,63500.0,63503.32,1575374,3710,0,63500.0005,1,10742.736976573924,0.07145355463026237,-0.00010814601240780045
2024-09-19 18:53:00+00:00,63503.32,63516.64,63490.0,63507.99,1325933,2246,3,63490.0005,1,10752.701937444044,0.0724474347531141,0.0
2024-09-19 18:54:00+00:00,63507.99,63556.0,63505.68,63548.26,618282,2257,1,63505.6805,1,10752.996354653438,0.0724767991847517,0.0
2024-09-19 18:55:00+00:00,63548.25,63554.43,63520.0,63550.0,552800,3626,1,63520.0005,1,10755.855924101019,0.07276200544606137,0.0
2024-09-19 18:56:00+00:00,63550.0,63580.0,63546.94,63566.9,597531,2875,0,63546.9405,1,10755.855924101019,0.07276200544606137,0.0
2024-09-19 18:57:00+00:00,63566.9,63591.57,63556.0,63566.75,283825,2028,2,63556.0005,1,10766.2197727381,0.07379566963108841,0.0
2024-09-19 18:58:00+00:00,63566.75,63611.77,63566.74,63611.46,760897,1770,1,63566.7405,1,10769.019162581395,0.07407487373009358,0.0
2024-09-19 18:59:00+00:00,63611.45,63634.05,63604.21,63628.0,424099,1511,0,63604.2105,1,10769.019162581395,0.07407487373009358,0.0
2024-09-19 19:00:00+00:00,63628.01,63639.69,63580.0,63598.77,1348749,6353,0,63580.0005,1,10769.019162581395,0.07407487373009358,0.0
2024-09-19 19:01:00+00:00,63598.77,63598.77,63500.01,63501.1,829332,4466,3,63500.0105,1,10781.126043848282,0.07528238360371153,0.0
2024-09-19 19:02:00+00:00,63501.11,63538.0,63490.0,63532.52,919050,4566,0,63490.0005,1,10781.126043848282,0.07528238360371153,0.0
2024-09-19 19:03:00+00:00,63532.51,63537.99,63516.01,63533.99,498566,2731,1,63516.0105,1,10787.659135075326,0.07593397768380528,0.0
2024-09-19 19:04:00+00:00,63533.99,63575.98,63533.99,63572.49,303790,2571,0,63533.9905,1,10787.659135075326,0.07593397768380528,0.0
2024-09-19 19:05:00+00:00,63572.49,63572.49,63512.01,63517.3,741210,3922,0,63512.0105,1,10787.659135075326,0.07593397768380528,0.0
2024-09-19 19:06:00+00:00,63517.29,63522.73,63492.0,63502.63,1358335,2842,0,63492.0005,1,10787.659135075326,0.07593397768380528,0.0
2024-09-19 19:07:00+00:00,63502.64,63512.01,63464.0,63464.01,1533908,2731,0,63464.0005,1,10787.659135075326,0.07593397768380528,0.0
2024-09-19 19:08:00+00:00,63464.01,63480.0,63450.0,63461.18,531242,2617,0,63450.0005,1,10787.659135075326,0.07593397768380528,0.0
2024-09-19 19:09:00+00:00,63461.19,63466.69,63440.0,63450.36,445930,2276,1,63440.0005,1,10796.279012380171,0.07679370255642315,0.0
2024-09-19 19:10:00+00:00,63450.35,63506.77,63450.35,63501.06,878145,3568,0,63450.3505,1,10796.279012380171,0.07679370255642315,0.0
2024-09-19 19:11:00+00:00,63501.06,63520.0,63476.0,63476.0,1154995,4509,0,63476.0005,1,10796.279012380171,0.07679370255642315,0.0
2024-09-19 19:12:00+00:00,63476.0,63476.0,63425.3,63435.97,943479,3683,1,63425.300500000005,1,10798.328121100494,0.07699807550411819,0.0
2024-09-19 19:13:00+00:00,63435.98,63460.0,63435.97,63448.01,585215,2436,0,63435.9705,1,10798.328121100494,0.07699807550411819,0.0
2024-09-19 19:14:00+00:00,63448.01,63457.35,63406.0,63425.15,1107183,5078,2,63406.0005,1,10810.719141392186,0.07823392468910528,0.0
