Prediction
-0.022612583
-0.01441748
0.9844263
-0.017295491
0.9933545
0.9968242
0.97601
-0.019061577
0.98365957
-0.0074636443
-0.023889136
0.9784728
-0.016479444
0.9942745
0.98193187
0.97256696
-0.018485676
0.9855661
-0.014924715
0.98804134
0.98099804
-0.014675747
0.9839
-0.009676824
0.98609424
-0.016220342
0.98368585
0.9765171
-0.016509783
0.98746073
1.025456
-0.010980199
-0.01631106
-0.0028965576
0.9762727
0.9809777
0.9852496
0.98400575
-0.01760317
-0.016387891
0.9726119
0.98138875
-0.018348288
-0.016756546
-0.02451862
-0.018835675
-0.016543757
-0.027128588
-0.027881395
-0.011572848
0.97593313
0.9787151
0.9840157
0.9860745
0.9951132
-0.012374352
0.9875759
-0.014061282
0.9863781
-0.015987884
-0.017280828
0.99225503
0.9858018
-0.014373611
0.97895443
0.9866721
-0.016759168
0.9733868
0.9860242
0.9872982
0.98934877
0.97465414
0.98231965
-0.016952794
-0.016660105
0.98226887
-0.0021159155
0.9781052
-0.022233557
-0.014605711
0.98586124
-0.0124274595
-0.01791842
-0.010694931
-0.018762957
0.9838841
0.97884357
-0.0070818765
0.98076135
0.9844988
-0.016659748
0.9814015
-0.020378422
0.99085134
-0.017418575
-0.017288696
0.98548776
-0.007151733
0.9776317
0.9844574
-0.017263602
0.98383087
-0.016476225
0.9832676
0.99310786
-0.014050494
0.97649556
-0.016428422
-0.014916967
-0.015644085
0.98281986
-0.023681354
0.9917997
0.98558456
-0.0162207
-0.016257416
0.97638017
-0.019134413
-0.019007932
-0.019165885
0.9741966
-0.019429158
-0.017609786
-0.017233621
-0.018059682
-0.016808938
0.9794038
-0.0168267
-0.016938519
-0.022447746
0.9817736
0.977789
0.98932385
0.9816805
0.9750852
-0.01925112
0.9873068
0.9848298
0.9818987
-0.011550616
0.9826605
0.99089867
-0.018394273
0.97590846
-0.018964004
0.9854548
-0.017227482
0.9821028
-0.018129002
0.98342454
-0.019436728
-0.016458582
-0.014167617
0.97848016
-0.00059563946
-0.012296448
0.9793084
0.9976912
0.9789935
0.98405975
-0.009509991
-0.018799614
-0.013901661
0.9983586
1.0314096
0.9781422
0.9857897
-0.01760016
-0.008841465
0.9862915
-0.017361384
0.9838298
0.97847235
-0.019754779
-0.01456214
0.9758878
-0.017256808
-0.022595834
0.97593886
-0.017172348
0.98666316
-0.0038944585
0.9902268
0.9822305
0.989731
0.98301965
-0.020953905
-0.017598461
-0.010381172
0.97716767
0.9760775
0.9774522
0.984462
0.9868756
0.9819075
0.9860781
0.9868092
-0.016502153
-0.017408084
-0.016747843
0.9761366
-0.016537081
0.9820568
-0.018347751
-0.016724896
0.9842579
-0.018110942
0.98115236
0.9786381
-0.011081706
-0.014261614
-0.016897809
-0.018293511
-0.020253312
0.98423064
-0.01683892
0.98193115
-0.016649615
0.98595124
-0.0021711094
-0.015656661
0.9892759
0.9821382
0.986153
0.9838527
-0.017402481
0.9759343
-0.021563184
-0.016623806
-0.015666556
0.9764627
-0.03448404
-0.02203269
0.983626
0.97562045
0.98002756
0.97800475
-0.02307297
0.9855893
-0.013564895
0.98353636
0.9727391
0.982884
0.9843481
-0.015008162
-0.018092643
-0.016637396
0.9779963
0.9836927
0.9846774
0.9829034
-0.017454337
-0.016992401
-0.021249365
0.9779385
-0.016634535
0.9843069
-0.015312384
0.97762793
0.98559433
0.9806724
-0.009259115
-0.016883325
-0.011377822
-0.00867338
0.97635704
0.97458136
0.9895886
-0.016234528
0.9836345
0.9907611
-0.0062029464
-0.016347121
-0.018859219
-0.02676041
-0.018849563
-0.01876415
0.98481786
-0.013599227
0.97809
-0.0049793823
0.98765844
0.9700544
0.98336416
-0.0107264025
0.9772664
-0.021766853
0.9789836
-0.018410545
0.96812195
-0.0073571308
-0.017293107
-0.017003965
0.98010963
0.987112
-0.019331466
0.9859239
0.9849003
-0.0156659
0.98559856
0.98568267
0.97602624
0.99126047
0.9803594
-0.013764272
-0.00954325
0.98652464
-0.015845906
-0.0093405945
-0.017020833
-0.0031762822
0.98204696
0.97119254
0.988821
0.9811013
-0.01603676
0.983623
-0.012645672
-0.004377584
-0.022447657
-0.017438244
0.9856474
0.98372716
0.98226863
0.98327625
-0.01723088
-0.016327988
0.98672
-0.0128996475
-0.017501991
-0.017293762
-0.011112104
-0.016719293
0.97945505
-0.016610455
-0.014949272
-0.017960262
0.983834
-0.015424441
-0.01605345
0.97853476
0.98097724
0.9770706
0.9821767
0.9746363
-0.01366068
-0.018206608
0.99084514
-0.0155850155
0.9812237
0.97717834
-0.008737932
-0.008384774
-0.0035678549
0.9868787
0.98295724
0.9776507
-0.014571915
-0.024303567
-0.019256126
-0.017592799
0.9840508
-0.017726135
0.98245364
0.9864878
-0.01735432
0.9846964
-0.023712229
0.97947663
1.0070696
0.97796166
0.9786953
-0.018728923
0.9784853
0.9756345
-0.016357075
-0.019448888
-0.020836245
0.013837998
0.9837
-0.02034856
0.9842346
-0.017084133
0.98946875
-0.018089782
-0.0032469733
0.9832515
-0.017244648
-0.01688112
0.97851735
-0.019059133
-0.01625533
0.9808927
0.983856
0.9892599
-0.01845343
0.97698885
-0.01761813
-0.006287108
0.98364514
0.9744224
-0.01691408
-0.017548274
-0.001030515
-0.016903888
0.97932726
-0.020039093
-0.021184992
0.9894886
-0.017263424
0.97624665
-0.019482207
-0.015188823
0.9867717
-0.017306637
-0.011008988
-0.016399156
-0.0049082143
0.99083656
0.9756905
0.9851675
-0.019399833
0.98628193
0.97278345
-0.013226519
0.98611003
-0.022130739
-0.017881166
0.98220646
0.98184496
-0.00837488
0.98156977
0.98642164
-0.013043295
-0.016016137
0.98345584
0.9803415
0.9839627
-0.016716193
0.9840742
-0.017005455
0.9842954
-0.021860193
-0.016270768
-0.017379891
0.9867048
-0.026147794
0.98977214
0.98382413
0.98618513
-0.018003356
-0.015162299
-0.015591214
0.9802173
-0.014423738
0.98397595
0.9894448
0.9823574
-0.021968972
0.9956189
0.9765159
-0.022900354
0.9890889
-0.013496707
-0.014088224
-0.017867874
0.9842873
0.97434765
0.98688424
0.99871725
-0.017023873
0.98402876
0.9855421
0.9847485
-0.0076772077
0.9692935
0.97796416
0.99092585
-0.032654654
-0.018775057
-0.016899835
-0.017196964
0.9877898
-0.0065804226
-0.016323935
-0.014223407
0.98474014
0.9774664
-0.016724598
-0.01415516
0.98381937
-0.0077639325
-0.0056030853
0.9825187
-0.0066277487
0.9751969
0.98535246
0.97647953
0.9875784
0.9784848
-0.018903445
0.9813798
-0.016495418
0.98010063
-0.013843725
-0.0159734
-0.019839
0.9784798
0.9833455
-0.0063496334
0.98475033
0.98302454
-0.018190932
1.0001512
-0.023447465
0.98105377
0.98078454
0.9833188
-0.016374778
-0.019445729
0.9843174
-0.0032107038
-0.016847264
0.98721117
0.9786814
0.98046404
0.97795635
-0.01474912
0.9937331
0.9838123
-0.017372202
0.9863664
0.98155624
0.9857134
0.9869609
-0.016639542
-0.01649822
-0.019582283
0.9860822
0.9852467
0.9892973
0.9789874
0.98429376
0.9923383
-0.028926682
-0.017216992
-0.010018419
0.98380333
-0.016326617
-0.014323722
0.98410285
0.9819185
0.98566455
0.9772315
-0.016210627
0.9857038
0.9814865
0.9832297
-0.0128694875
0.9744305
0.97983223
-0.018090498
-0.018345665
-0.016190361
-0.017260145
-0.009867917
-0.017383348
-0.006864081
0.9906849
0.9765933
0.9873959
-0.016713094
-0.016732465
-0.016596984
0.9859419
-0.009799133
0.99816245
-0.017024826
0.9801024
0.9864347
-0.019811343
-0.021341454
0.9719707
0.99862343
-0.009174953
0.98013073
0.9839094
-0.016707849
-0.010025273
-0.017879259
-0.01794095
-0.016234767
0.9837204
0.98413074
0.98952264
-0.016723525
-0.017031323
-0.009921144
0.9844533
0.9844806
-0.013662766
-0.016666662
-0.01814605
-0.01728494
-0.010220478
-0.019163322
-0.016254257
0.97652507
0.9883838
0.9790284
0.9824262
0.97654
0.9822834
-0.01627208
-0.005842845
-0.01619364
0.98165715
-0.017849933
0.96697897
0.99803984
-0.019083451
0.9945529
0.98598754
-0.016675662
-0.02069546
0.9830983
0.9846583
0.98063785
0.9828772
-0.0130412085
-0.009808491
0.9879946
-0.018969785
-0.010807584
0.981795
0.98574233
-0.017215978
-0.015754592
0.99027246
-0.016809892
-0.01606233
-0.01730002
0.9772336
-0.022390496
0.98786163
0.9753709
0.9817929
0.99084365
-0.01980282
0.9715485
0.97617275
0.9855249
-0.016921531
-0.005720715
-0.019669961
-0.022070121
0.9859396
0.9853001
0.99014205
0.9861411
0.9925081
0.9764673
-0.0049575074
-0.016120981
1.0022935
0.9945362
0.982179
0.9793895
0.9760921
-0.01727892
-0.009481321
-0.015967797
-0.016409408
0.98794544
0.9861563
0.9921635
-0.017974328
0.984153
-0.020896446
-0.018853199
-0.01673032
0.9899486
-0.024319958
-0.013297032
-0.019991528
0.98110795
-0.019164752
0.9827257
-0.011731814
-0.025302839
0.9868073
-0.01731987
0.98307014
-0.017424535
0.986078
0.9848215
0.99313766
-0.01884688
-0.016250562
0.983916
-0.016703676
0.9904464
-0.01688398
0.0003931718
0.9826635
-0.017217886
0.9932694
0.98515934
0.9860881
0.9901298
-0.017075788
-0.018098544
0.96754247
1.0333462
-0.012044857
-0.015194128
0.9819072
-0.0052383645
0.98072076
-0.01764853
0.9849237
0.97807544
0.9932024
-0.01732875
0.9802736
0.9833248
-0.017406177
0.9779172
0.9745555
-0.016807985
-0.015383075
0.9780502
-0.016633403
-0.019123327
-0.011179755
-0.018086445
0.9828567
-0.022062968
-0.016061734
0.97601134
-0.016990494
0.914808
-0.016602349
-0.02378608
0.9832408
0.0359128
0.011539389
-0.01665176
0.9769623
-0.009577702
0.98390144
0.9707807
-0.0055161817
-0.019703101
0.99200547
-0.016651344
0.9860237
0.9848438
-0.01732589
0.9803342
0.9958729
0.9594355
0.9946684
0.98686737
0.98763573
0.97458065
-0.017366182
-0.016644131
0.97600365
0.9770214
0.98048514
-0.019695949
0.9702241
0.9843888
0.022206474
0.9836408
-0.025236677
0.9849956
-0.014573644
0.98198986
0.97624224
-0.017290544
0.98188907
0.9947438
0.986538
-0.018015694
-0.016647529
-0.019206177
0.98850703
0.9819744
-0.019712042
0.98110485
-0.040874373
0.99486965
0.97683066
0.9753142
-0.017505657
-0.016533148
0.004338254
-0.014778803
0.98363066
-0.016740989
-0.017881107
0.98234123
0.9860218
0.98385173
0.9914494
0.73485905
0.9857369
-0.005113314
-0.016717147
0.96475506
0.98569787
0.98446244
-0.008265029
0.9800554
0.98212427
0.98560864
-0.014668117
-0.017557751
0.96453965
0.97799367
-0.016982626
-0.016228866
0.9791171
-0.018359672
1.0335612
0.98312837
0.9890701
-0.01629169
1.0254595
1.0489082
0.98556715
1.0200324
-0.03206105
-0.009934167
-0.015184711
-0.05713464
0.98906505
0.9804305
0.98195714
0.9834131
0.9794795
0.9834215
0.96525604
0.97554904
-0.0069576604
-0.12277741
0.98346114
0.9861465
-0.01822133
-0.014028261
0.9574105
1.0005531
0.97484726
-0.011724542
-0.017248701
0.97000355
-0.021890353
-0.012489806
0.9834241
1.0012375
0.9920917
-0.029320966
0.8532846
-0.017085325
1.0011909
0.98669845
0.9796327
0.98320997
0.97479296
-0.017207574
0.98228735
-0.011339138
0.99013466
1.0022253
0.9776207
0.9861979
-0.016731571
-0.024386477
-0.028622102
-0.025782596
-0.008033763
0.9879577
0.993968
-0.012532423
0.9622023
0.98656934
0.9845674
-0.018808972
-0.0443982
0.985428
0.9758211
-0.001082073
-0.021262717
1.0140328
-0.015533696
-0.018456053
-0.028736245
-0.05496506
0.9838802
-0.019137155
-0.022276532
0.9833002
0.9856791
-0.016607832
0.9832449
0.9843272
1.0130258
0.9905004
1.2696234
-0.0072154505
0.019202102
0.98424405
0.9763886
-0.0043022735
-0.019719075
-0.016402554
0.9919142
0.97865945
0.9916219
0.9839185
-0.01733948
1.0005664
0.9828612
-0.03178085
0.0010711448
0.98213154
0.99046946
0.9841743
0.98201364
-0.009886692
-0.019205403
-0.007316242
0.9841408
-0.0071673794
0.97684747
-0.018749576
0.99265057
0.96120554
0.97768384
-0.001289974
0.99237424
-0.022716891
0.98606473
0.98264194
0.9844398
-0.01810516
-0.016551744
-0.016811144
-0.016222011
0.9788586
-0.01640619
0.99173
0.9819426
0.98469955
0.98549396
0.9896216
0.0051665204
0.98597854
-0.016892921
-0.009539674
0.9528295
-0.03277577
-0.017082106
-0.017469656
-0.019098114
-0.01628394
0.9811678
-0.014423708
-0.017015021
0.98409104
-0.021058988
-0.011880885
-0.017230105
0.9784404
-0.017346513
-0.018818151
-0.016340088
0.98725396
0.9822448
0.95475906
-0.024415623
0.9602611
-0.01890428
-0.019312155
0.9788582
-0.017002027
0.9661291
0.9752613
0.9842216
0.98507595
0.98230153
-0.02942003
-0.018755864
0.9628035
0.9770159
0.9790986
0.98214936
-0.039126586
