Year,Month,Day,Hour,Minute,EMASignal,isPivot,CHOCH_pattern_detected,fibonacci_signal,LBD_detected,LBH_detected,SR_signal,isBreakOut,candlestick_signal,Trend,signal1,buy_signal,sell_signal,BB_signal,fractal_high,fractal_low,fractals_high,fractals_low,buy_signal1,Fractal_signal,sell_signal1,VSignal,PriceSignal,TotSignal,SLSignal,grid_signal,ordersignal,SLSignal_heiken,long_signal,martiangle_signal,Candle_direction,master_signal
2024,9,27,22,40,2,0,0,0,0,0,0,1,0,2,0,0,0,0,1,1,1,1,0,1,0,1,0,0,2,1,2,0,0,0,0,2
2024,9,27,22,41,2,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,2,1,2,0,0,0,1,1
2024,9,27,22,42,2,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,1,1,0,1,0,0,0,0,2,1,2,0,0,1,1,0
2024,9,27,22,43,2,0,0,0,0,0,0,1,0,2,0,1,0,1,1,1,1,1,0,1,0,1,0,0,2,0,2,0,0,0,0,1
2024,9,27,22,44,2,0,0,0,0,0,2,1,2,1,2,1,0,1,1,1,1,1,0,1,0,1,0,0,2,0,2,0,0,0,1,0
2024,9,27,22,45,2,0,0,0,0,0,2,1,2,0,0,1,0,1,1,1,1,1,0,1,0,1,0,0,2,0,2,0,0,1,0,0
2024,9,27,22,46,2,1,0,2,0,0,2,1,1,0,0,1,0,1,1,1,1,1,0,1,0,1,0,0,2,0,2,0,0,0,0,1
2024,9,27,22,47,2,0,0,2,0,0,2,1,0,1,0,1,0,1,1,1,1,1,0,1,0,1,1,2,2,0,2,0,0,1,1,0
2024,9,27,22,48,2,0,0,2,0,0,2,1,1,0,1,1,0,1,1,1,1,1,0,1,0,0,0,0,2,0,2,0,0,1,0,0
2024,9,27,22,49,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,2,1,2,0,0,0,0,0
2024,9,27,22,50,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0
2024,9,27,22,51,1,2,0,0,0,0,1,1,0,2,0,0,0,0,1,1,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,3
2024,9,27,22,52,1,2,0,0,0,0,1,1,1,2,0,0,0,0,1,1,1,1,0,1,0,1,0,0,1,1,2,0,0,1,1,2
2024,9,27,22,53,2,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,2,1,2,0,0,0,1,1
2024,9,27,22,54,2,0,0,0,0,0,1,1,0,1,0,1,0,1,1,1,1,1,0,1,0,1,0,0,2,1,2,0,0,0,1,0
2024,9,27,22,55,2,0,0,0,0,0,1,1,2,0,0,1,0,1,1,1,1,1,0,1,0,1,0,0,2,1,2,0,0,1,0,0
2024,9,27,22,56,2,0,0,2,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,1,0,1,0,0,2,1,2,0,0,0,0,0
2024,9,27,22,57,2,0,0,2,0,0,0,1,0,2,0,0,0,0,1,1,1,1,0,1,0,1,0,0,2,1,0,0,0,0,0,1
2024,9,27,22,58,2,0,2,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,1,0,1,1,2,2,1,2,0,0,1,1,0
2024,9,27,22,59,2,2,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,0,1,0,1,0,0,2,1,2,0,0,0,0,3
2024,9,27,23,0,2,0,0,0,0,0,1,1,2,0,2,1,0,1,1,1,1,1,0,1,0,1,0,0,2,1,2,0,0,1,1,2
2024,9,27,23,1,2,0,0,0,0,0,1,1,0,2,0,1,0,1,1,1,1,1,1,1,0,1,0,0,2,0,2,0,0,0,1,1
2024,9,27,23,2,2,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,1,1,1,1,0,1,0,0,2,0,2,0,0,1,1,0
2024,9,27,23,3,2,0,0,0,0,0,2,1,0,2,0,1,0,1,1,1,1,1,1,1,0,1,0,0,2,0,2,0,0,1,0,2
2024,9,27,23,4,2,1,0,0,0,0,2,1,2,1,2,1,0,1,1,1,1,1,1,1,0,1,0,0,2,0,2,0,0,1,1,1
2024,9,27,23,5,2,1,0,0,0,0,2,1,0,1,0,1,0,1,1,1,1,1,1,1,0,1,0,0,2,0,2,0,0,1,1,0
2024,9,27,23,6,2,1,0,0,0,0,2,1,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,2,1,2,0,0,1,0,4
2024,9,27,23,7,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,1,1,2,2,1,0,0,0,1,1,3
2024,9,27,23,8,2,0,0,0,0,0,0,1,0,2,0,0,0,0,1,1,1,1,0,1,0,0,0,0,2,1,2,0,0,0,1,2
2024,9,27,23,9,2,0,0,0,0,0,0,1,1,2,0,1,0,1,1,1,1,1,0,1,0,1,0,0,2,1,2,0,0,1,1,1
2024,9,27,23,10,2,0,2,0,0,0,0,1,0,1,0,1,0,1,1,1,1,1,0,1,0,1,0,0,2,1,2,0,0,0,1,0
2024,9,27,23,11,2,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,1,0,1,0,1,0,0,2,1,2,0,0,1,0,0
2024,9,27,23,12,2,0,0,0,1,1,2,1,2,0,0,0,0,0,1,1,1,1,0,2,1,1,0,0,2,1,2,0,0,0,0,2
2024,9,27,23,13,1,0,0,0,1,1,0,1,0,2,0,0,0,0,1,1,1,1,0,2,0,1,0,0,1,1,2,0,0,1,1,1
2024,9,27,23,14,1,0,0,1,0,0,1,1,2,1,0,0,0,0,1,1,1,1,0,2,0,0,0,0,1,1,2,0,0,1,1,0
2024,9,27,23,15,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,2,0,1,1,1,1,1,2,0,0,1,0,0
2024,9,27,23,16,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,2,0,1,0,0,1,1,1,1,1,1,0,1
2024,9,27,23,17,1,0,0,1,1,1,1,1,0,1,0,0,0,0,1,1,1,1,0,2,0,1,0,0,1,1,1,1,0,1,1,0
2024,9,27,23,18,1,0,0,0,1,1,1,1,1,0,1,0,1,2,1,1,1,1,0,2,1,1,0,0,1,1,1,1,1,1,0,1
2024,9,27,23,19,1,0,0,0,1,1,1,1,2,0,0,0,0,0,1,1,1,1,0,2,1,1,0,0,1,0,1,1,1,1,1,0
2024,9,27,23,20,1,0,0,0,1,1,1,1,1,0,1,0,1,2,1,1,1,1,0,2,1,1,0,0,1,0,1,1,1,1,0,1
2024,9,27,23,21,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,1,1,0,2,1,1,0,0,1,0,1,1,1,1,1,0
2024,9,27,23,22,1,0,0,0,1,1,0,1,1,0,1,0,1,2,1,1,1,1,0,2,1,1,0,0,1,0,1,1,1,1,0,1
2024,9,27,23,23,1,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,1,1,0,2,1,1,0,0,1,0,1,1,1,1,1,0
